Lemma,Location,NR,Left,Token,Right,Variant,Meaning,Original_meaning,Metaphor,Concreteness,Century,Source,Title,Date,Author,Genre,Rhyme,Regio,Land,Register,Frequency_lemma,Century_factor,Frequency_lemma_century,Frequency_meaning,logFreq_lemma,logFreq_lemma_century,logFreq_meaning,percentage_apocope_16,percentage_apocope_17,percentage_apocope_18,percentage_apocope_19,percentage_apocope_20,percentage_apocope_eeuw,lag_variation,Freq_meaning_cat
ark,Amsterdam,3,"  zelf.  De tien geboden heeft hij in \xE9\xE9n enkel veranderd, namelijk: \x91geef geld!\x92 - Ja Rome  is een helsche draaikolk, in welks midden Satan troont als het opperhoofd aller  gierigheid, om de goederen die Christus met zijn lijden verwierf voor geld te  verkoopen! De paus met zijne geestelijken zijn veel meer de voorloopers van den  antichrist dan dienstknechten van Christus, ja 's pausen wereldlijke curie plundert  de hemelsche curie van Christus. Hij moest alle vermoeiden tot zich roepen met de  woorden: komt herwaarts en ik zal u rust geven voor uwe zielen - maar hij spreekt:  komt herwaarts en aanschouw mijne weelde, schudt uwe beurzen uit in mijne schatkist  en ga nogtans ten verderve! - De ",arke," der getuigenis, het heilig testament is  weggevoerd! - de gewijde kandelaar der deugden is uitgebluscht - de tafel is ledig  van de toonbrooden der godsvrucht! De geestelijkheid is van den schedel tot de  voetzolen bedekt met de melaatschheid van hoovaardij en schraapzucht!... Zij is stom  waar het den lof Gods geldt, welsprekend waar zij over zich zelve handelt. De wijsheid  Gods is den priester tot eene dwaasheid, de zorg voor de zielen eene fabel geworden.  Zij versperren den hemel en ontsluiten de hel! Wie met vier wonden tot hen gaat,  keert met eene vijfde weder, want het voorbeeld der priesters bevestigt in het kwade  en terwijl men zich eertijds schaamde over zijn zonde, beroemt men er zich thans  openlijk ",sjwa,kist,original,no,concrete,19,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1800-1900/1800-1900/Fictional prose/Calcar.txt,eene_star_in_den_nacht,1861,Calcar,fiction,no_rhyme,Holland,NL,written,15,19,10,7,1.176091259,1,0.84509804,NA,NA,1,0.1,1,0.1,1,most_frequent
ark,Alkmaar,2," ! gij spitsvondige satans! wat verleidt gij de onnoozelen! wij hebben niemand te  volgen dan Christus, die gezegd heeft: \x91Ik heb u een exempel nagelaten!\x92 en als ieder  dat volgt naar de mate van zijne kracht en van de genade, die hem is toebedeeld,  deze in het bestier van zijn volk, en die in het werken van zijn' veldarbeid, en een  ieder in de pligten van zijn' staat of conditie, zoo werkt hij zekerlijk zijne zaligheid,  en heeft het hoofd niet heen of we\xEAr te wenden, om naar andere voorbeelden om te  zien. Maar dan zijn er van de Schriftgeleerden der Romanisten, die beweren, dat de  beelden der Cherubim moesten aangebeden worden door wie de ",arke," aanbaden!  waaruit volgen zou, dat de aanbidding der beelden wettelijk zou zijn. - Dat argument  is regts en links valsch, want het wordt   A.L.G. Bosboom-Toussaint, Het huis Lauernesse    388    nergens gezegd, dat de kinderen Isra\xEBls de arke aanbaden; en genomen, zij aanbaden  de arke, moesten zij daarom de Cherubim aanbidden? Wij aanbidden Christus, die  in den Hemel is; doch wij hebben op geener manieren verstaan, dat men den Hemel  moet aanbidden, benevens al wat daar in of omtrent is! Daarom, bant uit uwe kerken  dat tuig, waarin zoo veel heiligheid steekt, als een paard met zijne hoefijzers grijpen  kan, en heiligt ze den Heere tot een' reinen en heerlijken tempel voor de zuivere  verkondiging van ",sjwa,kist,original,no,concrete,19,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1800-1900/1800-1900/Fictional prose/Bosboom.txt,lauernesse,1840,Bosboom,fiction,no_rhyme,Holland,NL,written,15,19,10,7,1.176091259,1,0.84509804,NA,NA,1,0.1,1,0.1,1,most_frequent
ark,Haarlem,16,"  koeltjes, die langs 't knoppig bloembed zweven,  En 't blosje sterken op der rozen aangezicht.  Want duizend lieflijkhe\xEAn uit uw schoone oogjes schijnen;  Uw kleine handjes, die ik berg in een der mijnen,  \x91Och heer!\x92 zei mijn tante halfluid, en haar oogen werden allervriendelijkst klein.  Doen nog geen kwaad; gij weet nog niet wat dat beduidt.  Wat lacht gij vriendlijk, als wij ze u met speelgoed vullen!  Klein heiligje, in een krans van glinstrend blonde krullen,  Hoe lieflijk blinkt uw hoofdjen uit.  KOOSJE, die mij van tijd tot tijd al eens had aangezien, hief haar schoon gezichtje op  en staarde mij aan. De allerlaatste regel was volmaakt op haar toepasselijk.  Lief duifjen in onze ",ark,"! Uw mondje bracht den vrede,  De vreugde en 't zoetst geluk in onze woning mede,  Zoo vurig afgesmeekt, met zooveel angst verbeid!  Gij kijkt de wereld, waar gij niets van vat, in 't ronde!  Blank lijfje zonder smet, blank zieltje zonder zonde,  Ik eer uw dubble maagdlijkheid!  Hoe heerlijk is het kind met lachjes op de wangen,  Met traantjes soms, maar ras door lachjes weer vervangen,  De goede trouw in 't oog, en 't uitzicht zoo gerust.  't Slaat een verwonderd oog op 's werelds bont getoover,  En geeft zijn jonge ziel zoo blij aan 't leven over,  Als 't ons zijn lipjes biedt, als 't wordt go\xEAnacht gekust.  Tante knipte een traan weg; mejufvrouw VAN ",apocope,boot,secondary,no,concrete,19,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1800-1900/1800-1900/Fictional prose/Beets.txt,camera_obscura,1871,Beets,fiction,no_rhyme,Holland,NL,written,15,19,10,3,1.176091259,1,0.477121255,NA,NA,1,0.1,1,0.1,1,less_frequent
ark,Charleroi,18,"  de Zaak.  Ik zal niet onderzoekken, of het iemand vry staat, om Schulden te maaken, dat  spreekt van zelfs, maar ik zal de onbarmhertige Schuldeischers betoonen, dat zy  de krediteurs genoegzaam, als met kracht en gewelt, dwingen om den Doolhof van  Schulden in te slaan. Een Winkelier springt van 't Bed zo ras als hy den Dageraat  ziet ontluiken, hy zet zyn Magazyn wagewyd open, en hy rangeert het Keurelykste  dat hy in zyn winkel heeft, tot de beste avanttage, en dat gedaan hebbende, gaat  hy zig verschuilen achter zyn Toonbank, om Vriend en Vyand te verschalken. Dus  gedraagt zig een Herfs-Spin, zegt de Ontleeder.  Een Kastelyn, of een Heer die 't bevel heeft over de ",Ark," van een Wynhuis, vliegt  vroeg morgens uit zyn kooi, hy vryft maar een groot half uur en zeven minuten, met  bei zyn handen, over zyn toegelymde blikken, en die geopend hebbende, visiteert  hy, met een staatkundige Aandacht, de vermoorde Flessen, en de ontzielde  Bouteilles. Dit alles zonder leezen of bidden verricht hebbende, steekt hy zig in den  dos, slendert naar de Vismarkt, koopt het puikje, vertoont op 't voordeeligste dien  inkoop, maakt de Lekkerbekken gaande; Is 'er Kryt, Heer Kastelyu? Hebje lekkere  wyn, Heer Tavernier? Ha met plaisier, myn Heer, tant qu'il dure, repliceert de Een  en de ander, op 't goed geloof verdwaalt een lichtgeloovig Man in den Doolhof van  Schulden, want mid-delerwyl dat ",apocope,geldkist,original,no,concrete,18,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1700-1800/1700-1800/Fictional prose/Weyerman.txt,den_ontleeder_der_gebreeken,1724,Weyerman,fiction,no_rhyme,other,BE,written,15,18,2,1,1.176091259,0.301029996,0,NA,NA,1,0.1,1,1,1,less_frequent
ark,Amsterdam,8," .  Doch zal dit opkomend geslacht tot godsvrucht opgeleid en daarin bewaard worden,  dan vooral moet de verbeelding der jeugd onbesmet blijven, en niet alom hun oog  geboeid worden door onreine beelden, weelderige tafereelen en schandelijke  voorstellingen, die hen met de zonde gemeenzaam maken. Wat heeft den volksgeest  dieper verlaagd, dan de overal ten toon gestelde tooneelen van lage lust en zingenot,  Elise van Calcar, Eene star in den nacht (2 delen)   26  die zelfs tot in de heiligdommen binnendrongen, als zoovele schreeuwende  godslasteringen?  - Dat wij ze ter neder mogten werpen, gelijk Gideon den Ba\xE4l! - viel fra Jaeomo  heftig in. - Dat zou een schoone feestdag zijn!....  - Dagon valt van zelf, mijn zoon, laat ons zorgen dat wij de ",arke," Godes slechts  niet te driftig aangrijpen. Wij willen bidden dat de Heer haar wederbrenge en dat zij  blijve in ons midden. Daarom, jeugdige kunstenaars, of gij werkt in marmer of in  onyx, in koper of in goud, of gij bouwmeesters zijt of zangers - doet het alles den  Heer, als burgers van het koningrijk der hemelen, waarin niet bestaan kan wat onrein  is! Ontboeit de kunst van hare schandelijke ketenen, laat zij niet langer slavin zijn  der lusten en der ijdelheid; zij moet tot dienaresse Godes hersteld en herboren worden;  en zooals zij thans getuigt van den geest der eeuw, laat zij weldra zoo getuigen van  hoogere bezieling, gereinigde verbeelding en gezuiverden smaak. Doch de kunst kan  niet ",sjwa,kist,original,no,concrete,19,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1800-1900/1800-1900/Fictional prose/Calcar.txt,eene_star_in_den_nacht,1861,Calcar,fiction,no_rhyme,Holland,NL,written,15,19,10,7,1.176091259,1,0.84509804,NA,NA,1,0.1,1,0.1,1,most_frequent
gild,Middelburg,76,"  moederlijn.  De koesterende bron der heuchelike dagen  De zon, die kuste toen de sterren met behagen,  Hy kuste van gelijk de zilverblanke maan,  Die noch in 't aangezicht de teikens daar van staan.  De lustelike rei van 's hemels zeven ringen,  Die zag men hunnen toom brooddronkelik ontspringen;  En toen wier waargemaakt, 't geen anders weinigh sluit,  Dat zy geduurich slaan een lieffelik geluit.  Johan de Brune (de Jonge), Wetsteen der vernuften   178  De zephyr zoet van a\xEAm, van minne loopend over,  Die strookte en kuste toen der velden geurigh lover.  De wufte swufte by\xEAn die vielen 'er mee an,  En wier het bloemgewas daar haast hooveerdigh van.  De schelle nachtegaal, d'eer van 't gevedert ",gilde,",  Hiel op van zijn gefluit te worpen in het wilde,  En rekende den tijd met onbescheit verquist,  Waar in zijn wederga niet aan hem was verklist.  De duiven vielen toen aan 't heuchlik trekkebekken,  En schenen, die 't niet dee, aalweerdig te begekken:  Hun ronken binnens keels, ontstak in ydereen,  Een duldelooze lust, tot binnenmonds gesteen.  De pekelzoute zee die zoende toen haar sponden,  En sloegh hen hier en daar vermakelike wonden;  Het groot en kleine vee, dat zijne baren kemt,  Verwilderde toen ook, en wier heel ongetemt.  Doch zagh men boven al de schelpvisch weeligh dweerlen;  En duurende 't gekus zoo waren 'er die peerlen  Bywijlen lieten zien, en, met een fijn gepiep,  Ontschindelden, tot vreught, ",sjwa,groepering,original,no,abstract,17,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1600-1700/1600-1700/Fictional prose/De Brune.txt,wetsteen_vernuften,1644,De Brune,non_fiction,no_rhyme,Vlaanderen,NL,written,23,17,6,1,1.361727836,0.77815125,0,0,0.333333333,0.833333333,0.833333333,0,0.333333333,0,less_frequent
gild,Amsterdam,45,"  schanden,  Als dat men al zyn geld met de Acti\xEBn verloor,  TWISTGRAAG.  Dat woordverliezen, klinkt my duivels naar in 't oor!  HOOPRYK.  Hoe dat? of hebt gy daar de proef reeds afgekr\xE9gen?  TWISTGRAAG.  Dat is gevraagd; maar daar leid u niet aan gel\xE9gen  EDELING, stil tegen Trouwhart.  'k Verzeker u, krygt hy nog eens zo'n slag aan 't oor,  Als hy voor weinig tyd nog in den Haag verloor,  Gijsbert Tijssens, De windhandel, of Bubbles compagnien   36  Dat hy haast baas (voor my ik zou het althans vr\xE9zen)  In 't Actiegekkenhuis zal tot Vyanen w\xE9zen.  TROUWHART.  Wel dat is goed, dan blyft hy in het gr\xF3te ",gild,",  En buiten zorg, dat hy op nieuws zyn geld verspild.  Zesde t\xF3neel.  EDELING, WINGAREN, TROUWHART, SNOEVER, HOOPRYK, WAAGHALS, TWISTGRAAG, SCHOONPRAAT,  LEVI, JOP, JAAP, PIETER.  JOP.  WEl Jaep, wat s' hier te doen?  JAAP.  Wel Jop kan ik dat w\xE9ten?  Dit 's H\xE9relogement ligt daar de H\xE9ren eeten.  JOP.  Jaep, vraeg eens.  JAAP. Wel vraeg jei, of benje we\xEAr te bloo.  tegen Schoonpraat.  Monsieur, hoe heit dit huis?  SCHOONPRAAT.  Dit huis heet Quinquenpoix.  JAAP.  Hoe? Slinkslankstro? die naam die mag de droes onthouwen,  JOP.  Hoe heit het?  JAAP.  Slinkslankstro.  JOP.  Loop malle Jaep, ze douwen  Je een leugen in je vuist.  Gijsbert Tijssens, De windhandel, of Bubbles compagnien   37  SCHOONPRAAT.  ",apocope,huwelijk,secondary,no,abstract,18,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1700-1800/1700-1800/Plays/Tijssens.txt,windhandel,1720,Tijssens,fiction,rhyme,Holland,NL,spoken_like,23,18,6,1,1.361727836,0.77815125,0,0,0.333333333,0.833333333,0.833333333,0,0.833333333,0.333333333,less_frequent
gild,Roeselare,126,"  komt het overal op de zelfde  rechtzinnigheid uit wegens  Albrecht Rodenbach, Gudrun   VIII  den spreker, die, terwijl hij, deerliker wijze, in gebroken vlaamsch, zijne  vlaamschgezinde komoedie speelt, uit den grond des herten die arme dweepers  van flaminganten vervloekt, ter wier eere, en om wier stemme te winnen, hij aldus  veroordeeld is vlaamsch te radbraken, en met die versleten na\xEFfheden voor den dag  te komen, waar het meestedeel zelfs niets van verstaat, en waar elk serieus man  de schouders bij opsteekt.  Zoo geraakt ook allengskens alle vlaamschgezinde propaganda van haar doel  af, en komt ten langen laatsten op een politiik werk uit, in den zin van het een of het  ander kamp. Zoo gaat het met alle ",gilde," of vereeniging, met het meestedeel onzer  tijdschriften, met alles. De uitnemingen zijn zoo zeldzaam dat zij er vermaard bij  worden.  Is het dan te verwonderen dat onze belgische filisterschap, zoo niet van der  vlaamsche Beweging wars, toch in deze na\xEFve dweeperij of belachelike komoedie  van langsom geruster wordt? Het meestedeel heeft reeds vergeten dat er, over tijd,  alhier eene vlaamsche Beweging in gang was, en, komen zij, bij gevalle, ze in de  eene of de andere harer uitingen nog aan te treffen, het innig gevoel waarmede zij  ze bejegenen ligt in de wijze uitgedrukt waarop men dien zeldzamen vogel onthaalt  dien men eenen flamingant heet; namelik, in dat bijzonder glimlachje, dat tevens  een beetje verwondering, een ",sjwa,groepering,original,no,abstract,19,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1800-1900/1800-1900/Plays/Rodenbach.txt,gudrun,1882,Rodenbach,fiction,no_rhyme,Vlaanderen,BE,spoken_like,23,19,6,1,1.361727836,0.77815125,0,0,0.333333333,0.833333333,0.833333333,0,0.833333333,0.833333333,less_frequent
gild,Charleroi,258,"  drie  Warschousche Beeren,  Schoon hy Commies is van de *Bank,  Zyn Bever-klok is zonder klank,  De klepel is een staart van Veeren.  Korinna draagt een Hoepelrok  Zo rond, als een Parochie-klok,  Om ons te leeren,  Dat dat gespanne Paveljoen,  Min bouten levert dan een Hoen;  Wat dan? een hand vol Veeren.  Een Doktor die getabbert is,  En wiens discoers beslobbert is,  Praat, als een Hippokraat, van alle onduitsche Zeeren.  Ontbolstert dat Rubarber-dier,  Van al dien ballast, 't is een Mier,  Een hand vol Kraaije-veeren.  Een Juris Utriusque Kwant,  Die ru\xEFneert en Stad en Land,  Om 't Recht te doen bestaan, en om 't Geweld te keeren;  Die 's ook in 't Vogelvangers ",Gild,",  Zyn Meester jaagt, Hy schiet het Wild,  Justiniaan smult Bout, zyn Meester slikt de Veeren.  Om kort te gaan, de Waereld is  Een Meeuwekooi naar ik het gis,  Op wiens gepluimt sieraad de Stervelingen teeren;  Want schoon dat alles blinkt, gelyk een goude Tor,  Inwendig is het maar een lor,  Een Frans Tapyt, gemaakt uit Veeren.  * De Bank van Leening, de Beurs der Luiaards.  Jacob Campo Weyerman, Den ontleeder der gebreeken. Deel 1   16  Duinkerken. Alhier zyn vier van die Booswichten, die omtrent Calais, verscheide  Engelsche Heeren vermoort hebben, by den kop gevat, en op 't nachtslot gezet, in  de Papegaaiskooi der Guiten, die niet van Duinkerken ten haring, maar wel van  Duinkerken naar 't Rad geleid zullen worden.  ",apocope,ambachtsgild,original,no,abstract,18,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1700-1800/1700-1800/Fictional prose/Weyerman.txt,den_ontleeder_der_gebreeken,1724,Weyerman,fiction,no_rhyme,other,BE,written,23,18,6,3,1.361727836,0.77815125,0.477121255,0,0.333333333,0.833333333,0.833333333,0,0.833333333,0.333333333,most_frequent
gild,Brabant,36,"  dat / sijt bedde maeckt daermen den dwaes || leijt.  Eest dat hem daes / greijt / so mach hij wel vreten. 258  Vleysch. Sin  Woont sij hier, peijnsick?  Quaet Gelove  Dat moocht ghij weeten!  260  Ghij hebter geseten || so menigh uure.  Vleysch. Sin (clopt)  Hou seck, hou! 261  Eertsche solaesheyt, een waerdinne  Wie is daer vuere?  Comdij met reguere || ghij en sout mij niet thuijs vinden. 262  Quaet Gelove  Doet open de deure || wij sijn al vrinden  Die u welvaert soecken aen allen canten.  Eertsche Sol.  265  Hou, sijt ghijt / mijn beste calanten?  Die lieffste santen || daer ick nae wensche.  Wie sendt u hier doch?  Vleysch. Sin  Die wellustighe mensche,  Een jonck weeldigaert, van harten milde.  Eertsche Sol.  Ist een edelijck? 269  Quaet Gelove  Noijt lijberaelijcker ",gilde," 269  270  Diet stelt int wilde / van thienen van vieren. 270  Hem en mach geen dinck ter werrelt verdieren, 271  Met blijder manieren || hij ongequelt || leeft.  Eertsche Sol.  Tis mijn al willecomme dat wel gelt || heeft.  Die mij tgewelt || geeft / en sal mij niet verdrieten; 274  275  So lang hij can eenen stuijver verschieten  Sal hij genieten || mijn ijdel weelde.  Vleysch. Sin  Maeckt dat hij wadt heeft daer hij mee speelde,  Een vrouwelijck beelde fraij van persoone / net.  Eertsche Sol.  Laet mij geworden, daer is goet doene / met. 279  280  Waert de schoone let / weet ick / waert gepraemt || fijn. 280  Quaet Gelove  Adieu, tot vlus, maeckt immers dat wij niet beschaempt || sijn. 281  Wij sullen u helpen nae ons vermogen.  Eertsche Sol.  +Nu gaet, die beste van ",sjwa,ambachtsgild,original,no,abstract,16,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1500-1600/1500-1600/Plays/berg1551.txt,den_wellustigen_mensch,1551,Jan van den Berghe,non_fiction,rhyme,Brabant,BE,spoken_like,23,16,4,3,1.361727836,0.602059991,0.477121255,0,0.333333333,0.833333333,0.833333333,0,0,0,most_frequent
gild,Antwerpen,209,"  u lijden.108    Godt loont, seyde Heyne, hier is wel waer mede.+109  110 De ghasten merckten, datmen hem eere aen dede.   Aldus brocht hem deen en dander een bacxken.111    Cleyn maten, dacht Heyne, vullen wel een sacxken.       Heyn adt, al hadde hy yewers staen dijcken,113    Men dorstet hem vrylijck maer eenmael heeten;114  115 Hy ghinck die Cloosters knapen ghelijcken115    Die dickwils eten datsy sweeten.   Wie soude dees Cloosters spijse weten,117    Dacht Heyne, ick en vinde gheen sake hoe;   Tis hier al boter totten bodem toe.     120 De Pater vraechde hem daer voor die lieden,120    Wie hem die ghelasen gheven wilde?   Heynken zeyde: diet tonsent quam ghebieden,122    Is een vreemt Coopman, seer rijck ende milde,   Die heel liberael is voor de arm ",ghilde,",124  125 Want hy ons drinckghelt gheeft menich werven;   Hy en sal gheen Tasey om een Ey bederven.126        Hy heeft hier Thantwerpen in stadt ghewoont,   Nae dat hy seght, meer dan veerthien Jaren;   Nu heeft hem Godt met alsulcken rijckheyt gheloont, 130 Dat hy weder nae zijn landt wil varen,   Maer eerst wil hy zijn Jonste openbaren.131    En stellen ghelasen tot zijnder memorien;   Men ghedenckt die menschen best bijde Historien.       Hier sullender drie staen, en te Prekeren twee,134  135 Ten Minrebroeders eene ist, soo ict onthiele,   Opdat hem Godt bevrije van alle wee,   En dat ghy naemaels bidt voor zijn siele.   Twaer my leet, sey de Pater, dat hem yet misviele;138    Ick bidts u dat ghy hem van onsen tweghen danckt, 140 ",sjwa,geestelijk_broederschap,original,no,abstract,16,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1500-1600/1500-1600/Plays/crul1530-45.txt,cluchte_van_eenen_dronckaert,1538,Cornelis Crul,fiction,rhyme,Brabant,BE,spoken_like,23,16,4,1,1.361727836,0.602059991,0,0,0.333333333,0.833333333,0.833333333,0,0,0,less_frequent
gild,Amsterdam,52,"   hebben, dat niet onbillyk is; dat is gemakkelyk binnens huys, en men kan het voor  een prysje hebben: ook is het altyd gereed.  Adv.  Ik doe gelyk de Gasconse Edellieden, Mevrouw; die Eeten niet als zy honger krygen,  maar als zy Eeten vinden: hoewel ik van natuur al vry wat lekker val; en daarom ben  ik zeer wel te vree-  Johan Willem Claus van Laar, Den bedrieger bedroogen   287  den, met nu en dan een lekker wildbraadje te kluyven; hoewel ik my zelven niet veel  vermoey met uyt Jaagen te gaan, dewyl ik myn kruyt en loot, tot beter occazie meen  te bewaaren. En die Kaatjes en Annaaties gasten, passeeren by my, voor  Opperhoofd-Lieden van het gekken ",Gild,"; en zo iemand gefopt word, zo zyn zy het:  want men moet haar alles mooys koopen, en dan schikken zy zich op, als Kermis  Poppen; met Balyne rokken, dat men de Meyd, voor de Juffrouw aanziet. En de  menschen konnen onmogelyk raaden, hoe zy daar aankomen. Dan moeten zy eens  wandelen, of laaten zich kammen, by een zeekere Kamster; die altyd eenigen jongen  Heertjes, op de achterkamer heeft, om de zaak naatezien. En valt daar eens een  vruchtbaaren reegen, wat noot? dan is voor Myn Heers reekening, die meenigmaal  het Zoerertje dan trouwt. Alle die Gekken behoorden men in 't Dolhuys te zetten.  Hoe kan een Man respect voor zo een Vrouw hebben? en al trouwt hy ",apocope,gekkengild,original,no,abstract,18,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1700-1800/1700-1800/Fictional prose/Van Laar.txt,den_bedrieger_bedroogen,1737,Van Laar,fiction,no_rhyme,Holland,NL,written,23,18,6,1,1.361727836,0.77815125,0,0,0.333333333,0.833333333,0.833333333,0,0.833333333,0.333333333,less_frequent
gild,Brielle,10,"  ADP tegen de NEPER De Wit Wit NEPER De Wit van ADP van Voorburg NELOC Voorburg hy PRN hij my PRN ik slegt ADJ slecht sout ADJ zout Vlees NOU vlees gegeeven VRB geven heeft VRB hebben dat CON dat dit PRN dit de ART de laaste ADJ laatst reys NOU reis is, VRB zijn Myn PRN mijn Lieve ADJ lief Betje NEPER Betje ik PRN ik heb VRB hebben tot ADP tot myn PRN mijn Leed NOU leedwezen Weesen NOU leedwezen Op ADP op deese PRN deze Reys NOU reis iets PRN iets Opgedaan VRB opdoen dat PRN dat ik PRN ik hoope VRB hopen niet ADV niet Weer VRB weerkomen Zal VRB zullen koomen, VRB weerkomen en CON en agter VRB achterblijven mag VRB mogen blyven, VRB achterblijven dat PRN dat is VRB zijn ik PRN ik ben VRB zijn int ADP_ART in_het groote ADJ groot gilde ",gilde," der ART de Potagriste NOU podagrist gekoomen, VRB komen 't PRN het is VRB zijn een ART een schrikkelyke ADJ schrikkelijk Pyn NOU pijn Ik PRN ik geloove VRB geloven den ART de Cabenet NOU kabinetwerker werkers NOU kabinetwerker hebbe VRB hebben het PRN het Aan ADP aan my PRN ik kunnen VRB kunnen Zien VRB zien Wyl CON wijl Zy PRN zij in ADP in Voor NOU voorraad raad NOU voorraad Daar ADV daartoe toe ADV daartoe een ART een stoeltye NOU stoeltje hebbe VRB hebben gemaakt VRB maken Ik PRN ik heb VRB hebben 2 NUM twee Weeken NOU week Met ADP met myn PRN mijn been NOU been in ADP in t ART het kusse NOU kussen moete VRB moeten sitte, VRB zitten Adieu INT adieu Ziel NOU ziellief Lief NOU ziellief Groed VRB groeten Alle PRN al goede ADJ goed Vriende NOU vriend Corn: NEPER Cornelis Pt ",sjwa,groepering,original,no,abstract,18,C:/Users/u0112465/Documents/Corpora/BrievenAlsBuit/BaBVerticalTextv2.0/1100-1104-TR-def.exported.xml,"To Elisabeth Delvos-Stoel, 14 januari 1781",1781,Albertus Delvos,non_fiction,no_rhyme,Holland,NL,spoken_like,23,18,6,1,1.361727836,0.77815125,0,0,0.333333333,0.833333333,0.833333333,0,0.833333333,0.333333333,less_frequent
gild,Sommelsdijk,207,"   het een of ander moest  Hendrik de Veer, Halfbloed   140  verrichten, bedankte hij haar niet. Zij vond hem norsch en onvriendelijk, maar zag  onderwijl tegen hem op als tegen een vorstenzoon. Dit duurde wel een halfjaar.  Daarna begon hij zich nu en dan ter loops met haar te bemoeien. Hij vroeg, naar  haar jonge herinneringen en toonde eenige belangstelling in haar kleine  levensomstandigheden. Toen hij wist, dat haar moeder weduwe was en zij eenig  kind scheen, 't alsof hij een soort van diaken was, die zich het lot harer moeder  aantrok. Eens zelfs, toen ze hem met tranen in de oogen had toevertrouwd, dat  moeder erg in de engte gedreven werd door een inhaligen huisheer, die om het ",gild,"  waartoe hij behoorde alle menschelijk gevoel het zwijgen had opgelegd, verraste  hij haar met de aanbieding haar moeder te helpen. Dankbaarheid had haar doen  beven van ontroering en haar vorstenzoon was opgeklommen tot den rang van een  God. Doch nog hooger zou haar bewondering stijgen. Op zekeren avond, toen zij  met bijzondere vergunning van mevrouw haar moeder kwam bezoeken omdat deze  ziek was, had zij vernomen, dat Eduard zelf in hoogsteigen persoon zich van den  toestand, waarin deze verkeerde, was komen overtuigen. De goede vrouw was  verrukt over zijn vriendelijkheid en voorkomendheid. Hij had haar goeden raad  gegeven, haar zijn hulp aangeboden op de meest kiesche manier. En dat alles  omdat hij dagelijks in de gelegenheid was ",apocope,geestelijk_broederschap,original,no,abstract,19,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1800-1900/1800-1900/Fictional prose/De Veer.txt,halfbloed,1879,De Veer,fiction,no_rhyme,Holland,NL,written,23,19,6,1,1.361727836,0.77815125,0,0,0.333333333,0.833333333,0.833333333,0,0.833333333,0.833333333,less_frequent
gild,Charleroi,47,"  Mes nog zoo gaaf en ongeschaart bevonden  Jacob Campo Weyerman, Den ontleeder der gebreeken. Deel 1   417  naar de Ontleeding van twee last Pekelhaaring, naar het snyden van twee Millioenen  bejaarde Turksche Boonen, naar het zagen van twee hondert Snees uitgeteerde  Ramsbouten, en naar het ontgraaten van twee duizent Leb-Serpenten, de ordinaire  Provisie van den Grootmeester, gelyk als 't Geweeten nog gaaf en heel is van den  Opperkok, by de faut van gebruik.  Ik scherp ofte ik slyp niets van de Wynkoopers dan derzelver respektive  Stopmessen, de resteerende vloeijende Instrumenten, als Lakmoes, Stom, Honing,  Melk, Kandy-stroop, en diergelyke moordende Konfituuren, zyn buiten den ronden  Omtrek van een Slypsteen.  Dat ik een jaarlyksche Wedde trek van het Snyders ",gild,", en dat ik myn jaarlyksche  Renten gaa ontfangen op de Kantooren van den *Hertog van Marleboroug, den  Prins van Wallis, den Dauphin van Vrankryk &c. wil ik niet ontkennen, doch het is  min een Gunst dan een belooning. Want ik, ik alleen, heb den Steen der Wyzen  uitgevonden, om de Snyders te verrykken; ik, ik, slyp die woekkerende Schaeren,  die door den Regel van Kabas drie ellen op de negen profiteeren, en welkers oogen  ik zo mirakeleuslyk weet te verwyderen, dat 'er geen Kleermaaker bekent is, die het  Naaitonneel der Lakens twee maal zes jaaren heeft beklommen, of hy heeft een  half dozyn Lakenwinkels doen defileeren, door de gaapende Oogleeden van  \x86Laverna's Knipschaar.  Om nu ",apocope,ambachtsgild,original,no,abstract,18,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1700-1800/1700-1800/Fictional prose/Weyerman.txt,den_ontleeder_der_gebreeken,1724,Weyerman,fiction,no_rhyme,other,BE,written,23,18,6,3,1.361727836,0.77815125,0.477121255,0,0.333333333,0.833333333,0.833333333,0,0.833333333,0.333333333,most_frequent
