Lemma,Locatie,NR,Left,Token,Right,Variant,Meaning,Original_meaning,Metaphor,Concreteness,Century,Source,Title,Date,Author,Genre,Rhyme,Region,Land,Corpus,Register,Prose_play,Freq_lemma,Century_fact,Freq_lemma_century,Freq_meaning,logFreq_lemma,logFreq_lemma_century,logFreq_meaning,percentage_syncope_16,percentage_syncope_17,percentage_syncope_18,percentage_syncope_19,percentage_syncope_20,percentage_syncope_century,lag_variation,Freq_meaning_cat
heide,Delft,108," 92 zei Willem eenvoudig.  \x91Ik snap het niet, wie ben jij, waarom help je mij. Hoe wisten jullie dat ik in Wezel  was?\x92  \x91Ik ben Willem Ferwerda uit Franeker, ik hol zo'n beetje met de patriotten mee.  De rest moet Margje maar vertellen.\x92  Hij duwde het natte meisje naar binnen, pakte zelf uit de voorraad kleding een  lange herenjas en klom weer op de bok. Ze reden verder. Langzaam rolde het koetsje  door het heidegebied tussen Burick en Gelder. Die stad moesten ze passeren om in  Venlo te komen. Daar wilden ze zo snel mogelijk heen om buiten het Pruisische  gebied te zijn. Er was \xE9\xE9n duidelijke weg dwars over de ",heide," en die volgde Willem.  Door de regen werd het wel steeds moeilijker. Er kwamen diepe plassen en daar  moest hij omheen sturen. Hij raakte steeds meer gesteld op hun paard. Het leek een  traag, sloom beest, maar hij hield ongelofelijk lang vol. Willem praatte steeds tegen  het paard, moedigde het aan, prees het.  Hij was ervan overtuigd dat het hielp. Ondertussen had Margje aan haar oom  verteld hoe ze aan de koets met al die spullen gekomen waren en wat er gebeurd was  sinds ze elkaar voor het laatst zagen.  \x91We kregen een heel kort briefje van u,\x92 zei ze. \x91Daar begrepen we niet veel van.\x92  Oom Pieter lachte. \x91Dat zal wel. ",de,veldsoort,original_meaning,literal,concrete,20,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1900-2000/1900-2000/Fictional prose/Bosma 1986.txt,grote_reis_margje_blauw,1986,Bosma,fiction,no_rhyme,Holland,NL,DVO,written,Fictional prose,87,20,38,36,1.939519253,1.579783597,1.556302501,NA,0,0,0.166666667,0.710526316,0.710526316,0.166666667,meest_frequent
heide,Antwerpen,104," .   De grootvader en Trien zyn binnen om het laetste toebereidsel tot de reize veerdig  te maken: zy snyden een groot gat in een kramikkenbrood en vullen het op met boter.  Daer komen zy met den voorraed ter deure uit en blyven nevens den jongeling staen.   De stal is open; de os ziet treurig naer zynen meester uit, en loeit by poozen zoo  zacht en zoo moedeloos; - men zou zeggen dat het beest beseft wat er geschieden  gaet.   Alles is gereed: hy gaet vertrekken. Reeds heeft hy de hand zyner moeder vaster  gedrukt en eenen voet vooruitgezet; maer hy slaet zyn oog in het ronde, omvat in  eenen breeden liefdeblik de ootmoedige hut waer zyne wiege stond, de ",heide," en  bosschen, getuigen zyner kindschheid, en de magere velden door zyn jongelingszweet  zoo dikwyls reeds bevrucht! Dan valt zyn oog beurtelings in de oogen van allen die  hy bemint; ook in de oogen van den os, zyn trouwe vriend in den zuren arbeid......  hy slaet de hand voor het aengezigt,   Hendrik Conscience, De loteling     28    verbergt de traen die over zyne wangen rolt en zucht onhoorbaer:   \x91Vaerwel!\x92    Hy heft het hoofd weder op, schudt zyne losse haren als eene mane rond den hals,  en stapt met besluit voort.   Maer allen volgen hem; want nu zullen zy hem nog niet verlaten. Wat verder naer  het dorp, by den kruisweg, hangt een Lieve Vrouwenbeeld aen den lindenboom.  Trien ",de,veldsoort,original_meaning,literal,concrete,19,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1800-1900/1800-1900/Fictional prose/Conscience.txt,loteling,1851,Conscience,fiction,no_rhyme,Brabant,BE,DVO,written,Fictional prose,87,19,42,41,1.939519253,1.62324929,1.612783857,NA,0,0,0.166666667,0.710526316,0.166666667,0,meest_frequent
heide,Antwerpen,159,"  in den kolk der bitterste moedeloosheid, en ik voelde met afschrik een doodend  vergif - misschien den haet tot het menschdom - in mynen verengden boezem zinken.   Heb ik niet, voor de eerste mael myns levens, in deze onbegrypelyke tyden, alle  baetzuchtige driften in werking   Hendrik Conscience, De loteling     8    gezien? Naekt, schaemteloos? Het grootste kwaed, de laster, gewettigd door de  worsteling gelyk de moord gewettigd wordt door den oorlog? En dan, de heiligste  zaek, de zaek van Vlaenderens verheffing? De zucht myner jeugd, de arbeid myner  mannelyke jaren?...... Maer zwygen wy daerover! Ik heb eene wonde in het hart; zy  mogt weder aen het bloeden gaen. - Spreken wy liever van zoete herinneringen.  Dry maenden bragt ik door op de ",heide,": - gy weet, dit schoone oord waer de ziel in  haerzelve terugkeert en rust geniet; waer alles zingt van vrede en stilte; waer de  geest, in tegenwoordigheid van Gods oorspronkelyke schepping, den looden sluijer  der overeenkomst wegwerpt, de maetschappy vergeet, en met vernieuwde jeugd  opstaet uit zyne banden; waer elk gedacht de vorm van het gebed aenneemt; waer  alles wat niet met de frissche ongedwongene natuer overeenstemt uit het harte valt?  \xF4, Daer, daer is vrede voor het afgemat gemoed, daer is nog jonge kracht voor den  afgesloofden mensch!  En zoo zyn de dagen myner ziekte verloopen, - dagen van onzeggelyk genot voor  myne ziele: de zonne tegenlachen wanneer zy, in volle majesteit, hare eerste stralen  over de kimme ",de,veldsoort,original_meaning,literal,concrete,19,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1800-1900/1800-1900/Fictional prose/Conscience.txt,loteling,1851,Conscience,fiction,no_rhyme,Brabant,BE,DVO,written,Fictional prose,87,19,42,41,1.939519253,1.62324929,1.612783857,NA,0,0,0.166666667,0.710526316,0.166666667,0,meest_frequent
heide,Antwerpen,413,"  loteling     18    \x91Maer hoe kunt gy het weten? Ach, gy doet my insgelyks beven\x92 sprak de grootvader   met benauwdheid.   De maegd wees met den vinger verre over de boomen weg, en antwoordde:   \x91Daer ginder, achter het bosch..... luister!\x92    \x91Ik hoor niets. Kom, laet ons liever spoed maken; het zullen de lotelingen zyn.  Zoo veel te beter!\x92    \x91God, God\x92 riep het meisje \x91ik hoor eene stem..... zoo pynlyk, zoo droef: het is als  een huilend gezucht dat in myne ooren bromt.\x92    Eene wyl bezag de grootvader met angstige verbaesdheid de jonge maegd, die op  verre galmen scheen te luisteren. - Hy ook spande zyn oor om de geruchten der stille  ",heide," te vatten. Een wonderzoete glimlach verhelderde zyn aengezigt, terwyl hy  zegde:   \x91Onnoozele! Het is de wind die het mastbosch zuchten doet.\x92    \x91Neen, neen\x92 antwoorde het meisje \x91verder, verder, achter het bosch. Hoort gy de  klagende stemme niet?\x92    Na een oogenblik aendacht antwoordde de grysaerd:   \x91Nu begryp ik wat gy zeggen wilt. Het is de hond van Pachter Claes, die over eene  doode huilt; zyne pachteresse, die de teering had, zal dezen nacht gestorven zyn.  God moge hare arme ziel hebben?\x92    De maegd die, door de spanning haers gemoeds, het   Hendrik Conscience, De loteling     19    nare gehuil als de voorbode van een zeker ongeluk had ontvangen, erkende hare  dwaling. Zonder op ",de,veldsoort,original_meaning,literal,concrete,19,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1800-1900/1800-1900/Fictional prose/Conscience.txt,loteling,1851,Conscience,fiction,no_rhyme,Brabant,BE,DVO,written,Fictional prose,87,19,42,41,1.939519253,1.62324929,1.612783857,NA,0,0,0.166666667,0.710526316,0.166666667,0,meest_frequent
heide,Antwerpen,31,"  jongen tyd waer; want als gy om mynentwille  moest lyden, ik zou nog al eerder onder de aerde liggen.   Trien, ik heb dit aen u alleen geschreven, omdat gy myne arme moeder het  allengskens zoudt laten weten. Dat haer toch niets overkome, om Gods wil, Trien.   Uw ongelukkige Jan tot der dood.\x92    Nauwelyks had de maegd met overspannen zenuwen het laetste woord van dezen  brief gelezen, of de bleeke doodverw spreidde zich over haer gelaet, hare armen  vielen slap nevens hare zyde, hare oogen sloten zich en haer hoofd zonk langzaem  achterover op den kruiwagen......   Daer lag zy, van gevoel beroofd en slapend in eene diepe bezwyming.   Hendrik Conscience, De loteling     56    Slechts de zoele adem der ",heide," bewoog het eiken loof en deed de schaduw van het  gebladerte op haer albasten voorhoofd wiegelen; de honigbie dartelde en zong rond  haer oor; daerboven tegen den hemel hing de leeuwerik met zyn lied; verder in de  woestyn heerschte het eeuwig geritsel der krekels; - en niettemin alles was stil en  zwygend..... niets wekte het meisje uit hare doodsche sluimering op.   Allengskens voorderde de zon op hare baen, tot dat eene harer heete stralen het  loof doorboorde en het aengezigt der maegd kwam beschynen.   De ongelukkige opende langzaem de oogen terwyl het bloed op nieuw in hare  aderen klom. Zy hief het hoofd op, als iemand die ontwaekt, en blikte met  verbaesdheid rond, alsof zy haren toestand niet ",de,veldsoort,original_meaning,literal,concrete,19,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1800-1900/1800-1900/Fictional prose/Conscience.txt,loteling,1851,Conscience,fiction,no_rhyme,Brabant,BE,DVO,written,Fictional prose,87,19,42,41,1.939519253,1.62324929,1.612783857,NA,0,0,0.166666667,0.710526316,0.166666667,0,meest_frequent
heide,NL,418,"  op Floris, krijsend: \x91Valkenier kijk uit,  Wanneer de Valk uw pols verlaat.\x92 Ik voel  Frits Bolkestein, Floris, graaf van Holland   149  Een huivering langs mijn gehele ruggegraat.  Graaf Floris stopt zijn paard, met een verbleekt gelaat,  En vraagt de heks naar de betekenis hiervan.  Het oudje giechelt maar zij antwoordt niet.  \x91Als jij ons nu nog langer lastig valt,\x92 zegt Amstel,  \x91Dan word je naar de brandstapel gestuurd.\x92  Het vrouwtje kijkt naar Amstel met geloken blik:  \x91De kap zal weldra van de valk worden gehaald,\x92  En kakelend is ze verdwenen in het bos  Terwijl wij verder rijden met de dood in 't hart.  Ten slotte zijn we bijna bij de ",heide,".  Ten slotte kan de jacht beginnen, als ineens  Een grote, goed bewapende kolonne opduikt  In wapenkleuren van die valse Amstel.  Graaf Floris kijkt heel kalm naar hen en zegt:  \x91Wat stelt u voor, waar gaan we nu naar toe?\x92  En Amstel pakt als antwoord snel de teugels beet  Van Floris' paard. Hij bijt hem toe: \x91U gaat waarheen  Ik wil.\x92 Dan nadert Velzen met zijn paard de kant  Waar Floris op zijn hand de valk houdt en hij grijpt  De vogel beet en roept: \x91Bij God, u bent gevangen.\x92  Als hij dit hoort reikt Floris naar zijn zwaard,  Maar Velzen is te snel: hij trekt zijn eigen zwaard  En zegt: \x91",de,veldsoort,original_meaning,literal,concrete,20,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1900-2000/1900-2000/Plays/Bolkestein 1996.txt,floris_graaf_holland,1996,Vosmaer_VanSanten,fiction,no_rhyme,NA,NL,DVO,spoken_like,Plays,87,20,38,36,1.939519253,1.579783597,1.556302501,NA,0,0,0.166666667,0.710526316,0.710526316,0.166666667,meest_frequent
heide,Amsterdam,541,"   andere wereld....\x92    Ze keek Annette aan plotseling met haar ouden vroolijken lach.   \x91Je bent toch nog altijd Ann\xE8tje Goldeweijn! Vertel me alles van je kinderen en  kleinkinderen. Wat een jonge grootmoeder ben je, met al die getrouwde zoons en  dochters....\x92    Toen had Annette Craets verteld - vertrouwelijk als in geen jaren met een andere  vrouw. Van veel geluk, maar ook van zorg. Hoe Pieters vrouw en kinderen zoo teer  waren - hoe moeielijk Philip van huis ging; en zijn gezin, drie kinderen waren er,  voor zijn laatste reis aan h\xE8n had toevertrouwd. Maar het ging niet licht tusschen hen  en Betsy.... Hoe Frits, nog altijd ongetrouwd, leefde als een eenling op de ",hei,"; zijn  laatste cyclus Amsterdam had veel succes gehad. Sophie had \xE9\xE9n jongen; Hartonius  was een goede man, maar Sophie dikwijls zoo lastig in huis - en Fransje, ach dat  kind. Zoo lief altijd voor hen, maar wat 'n zorgen hadden zij om haar uitgestaan. Zij  wisten het zelf nu al lang: Francine had geen goeden naam, en zoo opzichtig kleedde  zij zich. En telkens weer werd zij genoemd met een anderen vriend. 't Was altijd kort  van duur. Zijzelf en Freder\xECk ook niet, geloofde dat het zoo'n vaart liep. Maar hoe  werd er over gepraat....   Sprak zij er met Francine over, dan gaf het soms tranen, drift - soms een lachend  schouderophalen:   \x91Och moeder - ",de_apocope,veldsoort,original_meaning,literal,concrete,20,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1900-2000/1900-2000/Fictional prose/Boudier-Bakker 1931.txt,klop_op_de_deur,1931,Boudier-Bakker,fiction,no_rhyme,Holland,NL,DVO,written,Fictional prose,87,20,38,36,1.939519253,1.579783597,1.556302501,NA,0,0,0.166666667,0.710526316,0.710526316,0.166666667,meest_frequent
heide,Amsterdam,303,"  plakkaten dat de  bevolking niet ongerust behoefde te zijn over het schieten op de Larensche hei... Dat  Amsterdam slechts via Utrecht bereikbaar was, daar de weg door Naarden na twaalf  uur 's middags niet gebruikt mocht worden....   Hoe wonderlijk veilig en kalm, en hoe weldadig leek hun toen het   Ina Boudier-Bakker, De klop op de deur     717    huis op de Keizersgracht, in hun verbijsterden geest nog het beeld van het roezig,  pas verlaten Mon D\xE9sir: de kamers overhoop, de meubels gedekt met stoflakens de  laantjes waar oom Pieter en tante Sophie rustig hadden geloopen met het leeuwtje,  thans aan een vreemd tumult prijsgegeven. Soldaten die af en aan draafden, den  kortsten weg namen van de ",hei," naar den straatweg. Achter het huis stond een  schildwacht die kortaf den toegang weigerde naar het boschje. En weg waren ze  gereden tenslotte, gejacht, met een nooit vermoed onheil boven hun hoofden.   Thuis zijn nu - in Amsterdam. Allen bij elkaar. Hier vader - moe en bleek van  bezorgdheid om hen, maar met een innig blijden glimlach de gang inloopend dat ze  er waren! En voor 't eerst ook, opgestooten uit haar egocentrisch denkbestaan der  laatste weken, ging Jetjes gevoel den ouden natuurlijken weg: Goddank dat Kraus  in 't land was gebleven. Hij die zoo nerveus van reizen werd. En dat hij zich lang  geleden reeds had laten naturaliseeren!   Toch, sterk ook voelden ze nu pas hier in Amsterdam ",de_apocope,veldsoort,original_meaning,literal,concrete,20,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1900-2000/1900-2000/Fictional prose/Boudier-Bakker 1931.txt,klop_op_de_deur,1931,Boudier-Bakker,fiction,no_rhyme,Holland,NL,DVO,written,Fictional prose,87,20,38,36,1.939519253,1.579783597,1.556302501,NA,0,0,0.166666667,0.710526316,0.710526316,0.166666667,meest_frequent
heide,Amsterdam,301,"  het zand aan den kant van den weg gekrast, zoodat langs den heelen weg,  van de stad tot hier toe, op 'n in het oog vallende manier de naam \x93Flip\x94 geschreven  staat.\x92  - \x91Je bent me te glad, Flip!\x92 sprak de boosdoener.  De kerel trad vlug op den jongen toe, om hem beet te pakken en de sterke handen  om Flip's keel te klemmen.  Flip wist, dat de kerel hem geen genade zou schenken.  Maar hij had zijn rustig verhaal net zoo lang weten te rekken, tot hij had kunnen  uitrekenen, dat de hulp nu nabij moest zijn. Hij had bovendien, terwijl hij den boef  aan den praat hield, op de verre ",hei," 'n kleine vlek gezien, die snel scheen te naderen.  Neen, hij had zich niet vergist!  Want terwijl de schurk de handen als twee ge-  Jan Feith, De avonturen van Flip en zijn speurhond   236  vaarlijke nijptangen reeds naar hem uitstak, zag Flip zoo snel als het weerlicht een  kleine ruige gedaante naast zich omhoog springen, met \xE9\xE9n sprong naar de borst van  den kerel, die met een kreet van pijn en schrik wankelde, z'n handen omhoog hief,  vergeefs worstelde, om zich den hond, die zich woedend op hem geworpen had, van  het lijf te houden.  - \x91Vasthouden, Spits!\x92 riep Flip verheugd, want hij voelde zich wel twintig pond  lichter, nu de hond zich weer ",de_apocope,veldsoort,original_meaning,literal,concrete,20,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1900-2000/1900-2000/Fictional prose/Feith 1943.txt,avonturen_flip_speurhond,1943,Feith,fiction,no_rhyme,Holland,NL,DVO,written,Fictional prose,87,20,38,36,1.939519253,1.579783597,1.556302501,NA,0,0,0.166666667,0.710526316,0.710526316,0.166666667,meest_frequent
heide,Middelburg,4,"  bezigheden aan mij over en sloeg toe waar zij kon.   Het uur bij Ds. Hatzfeld had ik mogen behouden, dat wil zeggen   Marie Boddaert, Sturmfels     73    wekelijks \xE9en uur. Hij leende mij boeken. Dat was al wat hij voor mij doen kon.   En ik, die vooruit wilde! Al mijn lijdzaamheid, al mijn vertrouwen op hooger hulp  had mij verlaten. Ik wist maar \xE9en ding: elke dag, elk uur bracht mij vernedering en  teleurstelling; ik werd ouder en lomper, onwetender, ongeschikter. Ik werd kregelig  en norsch, vlagen van moedeloosheid wisselden af met oogenblikken van krankzinnige  opwinding.   Zoo gebeurde het, dat Vader mij, na een middag van verzet, buiten het huis joeg  en mij voor dood op de ",hei," achterliet. Zijn slagen waren nog zwaarder dan anders  neergevallen. Toen ik bijkwam, had ik moed noch lust meer om te leven. Een einde  te maken aan mijn ellendig bestaan was al wat ik verlangde.   De avond was gevallen. Achter onze woning lag een diepe poel. Ik liep er heen.   Juist op dat oogenblik hoorde ik mijn naam schel en in angst uitstooten, gevolgd  door een luid gejammer. Het was kleine Lize. Ik was gewend haar uit te kleeden en  te bed te brengen om haar voor de ruwe handen van onze stiefmoeder te beveiligen.  Het arme, hulpelooze ding was onwillig onder den harden greep der ongeduldige  vrouw... Met \xE9en sprong was ik in huis en had ",de_apocope,veldsoort,original_meaning,literal,concrete,19,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1800-1900/1800-1900/Fictional prose/Boddaert.txt,sturmfels,1889,Boddaert,fiction,no_rhyme,Vlaanderen,NL,DVO,written,Fictional prose,87,19,42,41,1.939519253,1.62324929,1.612783857,NA,0,0,0.166666667,0.710526316,0.166666667,0,meest_frequent
heide,Amsterdam,526," , tegen den  wind opkomende, haar talrijke ronde koppen als veelhoofdige reuzen verhieven en  over elkander schoven als opeengekruide ijsschotsen. Geen vogeltje deed zich  hooren uit de hooge dennen, die aan de eene zijde van den landweg haar graauwe  kruinen verhieven, noch in het eiken hakhout, dat aan den overkant groeide;  daarentegen zag ik, aan een bruggetje komende, hoe, beneden mij, de zwaluwen  onverpoosd en met druipende vlerken heen en weder snorden over de oppervlakte  der daaronder vloeiende beek: en, boven mij hoorde ik nog altijd het krijschen der  rondzwierende meeuwen. Ik verhaastte mijn tred en zag rechts of links uit naar een  bekwame schuilplaats tegen den stortregen. Dan, ofschoon ik nu eens tegen de  helling der onbebouwde ",heide," \xE9en opene schaapskooi gewaar werd, dan weder  een arbeiderswoning of pachtershoeve aan het einde der dwarslanen, welke het  bosch doorsneden, ik bleef mijn weg voortzetten, ongezind, even als de meeste  lieden in mijn geval zouden zijn, mij op te houden en ergens in te gaan voor en aleer  de nood werkelijk daar ware; want ik dacht boven alles, veld te moeten winnen,  zoolang zulks nog zonder hindernis geschieden kon, vooral daar ik altijd op de  mogelijkheid hopen bleef, dat de bui, als zij meer doen, zeewaart trekken zoude en  zich niet op mijn hoofd, maar in de wateren van het Zuidermeer ontlasten zoude.  Jacob van Lennep, De lotgevallen van Ferdinand Huyck   44  Maar deze hoop werd weldra ",de,veldsoort,original_meaning,literal,concrete,19,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1800-1900/1800-1900/Fictional prose/Huyck.txt,lotgevallen_huyck,1840,Huyck,fiction,no_rhyme,Holland,NL,DVO,written,Fictional prose,87,19,42,41,1.939519253,1.62324929,1.612783857,NA,0,0,0.166666667,0.710526316,0.166666667,0,meest_frequent
heide,Amsterdam,500," .  Denk aan wat gebeurde met onze schepen bij Falmouth. Naar den kelder alle zeven.\x92    \x91Als er voor den winter geen vrede komt....\x92    Ina Boudier-Bakker, De klop op de deur     864    \x91Die komt er niet. Duitschland is te sterk.\x92    Vanuit Stockholm gaat de roep naar alle sociaal-democraten voor een  vredesconferentie. Maar de Fransche en Engelsche regeering weigeren passen te  verleenen aan de arbeiders. En deze stem versterft als een roep in de woestijn.   Annette Craets zat in den zomer op Mon D\xE9sir en keek den weg af. militairen liepen  af en aan. Vlak achter het huis lagen de loopgraven, waar de schildwacht den toegang  tot het oude paadje naar de ",hei," weigerde. En op den weg verscheen iets vreemds:  vrouwen en kinderen, die belast met dorre takken het bosch uitkwamen, sprokkelden  voor den brandstofnood. Haar eigen kleinkinderen die beladen het hek inkwamen,  als een pretje den tocht ondernamen.   De wereld stond in vuur. Maar Annette keek in onveranderde groene laantjes,  waar langzaam de ouderwetsche gestalten waren gegaan van oom Pieter en tante  Sophie met het leeuwtje. Waar Jetje draafde op haar vlugge voeten. Waar Eug\xE9nie  was komen aanwandelen in haar voorname rust. Waar Philip had gelegen en gestaard  naar een leven, dat op eenmaal zoo ver van hem af was komen staan.   En over hen allen heen, die hier nog te leven schenen, keek zij naar ",de_apocope,veldsoort,original_meaning,literal,concrete,20,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1900-2000/1900-2000/Fictional prose/Boudier-Bakker 1931.txt,klop_op_de_deur,1931,Boudier-Bakker,fiction,no_rhyme,Holland,NL,DVO,written,Fictional prose,87,20,38,36,1.939519253,1.579783597,1.556302501,NA,0,0,0.166666667,0.710526316,0.710526316,0.166666667,meest_frequent
heide,Antwerpen,121,"  de stille zeden der heidebewooners - en  weest toegevend voor my, die, tot uw vermaek, uit zulke geringe stoffe een gansch  boek wil poogen te schryven.  U, vlaemsche vrienden, wordt, in dit verhael van den LOTELING, de eerste bloeme  uit het kransken aengeboden. Moge uw goedjongstig onthael myne belooning worden  en my aenmoedigen om mettertyd myne belofte gansch te vervullen!   Hendrik Conscience, De loteling     13    De loteling.   I.  De jongste lentezon stond in vollen luister op hare blauwe hemelbaen te glansen. Als  ware zy het majestatisch gelaet der Godheid die, met aenlachenden blik, het  geschapene toeroept: \x91Op! op! de winter is gedaen, herleeft en weest vrolyk voor  myn aenschyn!\x92 - zoo mildelyk spreidde zy haer jeugdig licht over ",heide," en velden,  en deed den natten bodem onder den gloed harer stralen gisten en smooken.   Slechts weinige kruiden hadden den roep der wereldvriendinne gehoord: alleen  het Sneeuwbelleken bewoog   Hendrik Conscience, De loteling     14    zyne zilveren starkens in de kanten, de Haselaer ontplooide zyne wiegelende  kattekens, de Woud-Anemone vertoonde hare eerste bladeren in het Schaerhout; maer  de vogelen dartelden in den zoelen lichtstroom en zongen met heldere stemmen  van den naderenden liefdetyd....   Niet verre van het Zoerselbosch, eenzaem en vergeten, stonden twee leemen huisjes  nevens elkander. In het eene woonde eene arme weduwe met hare dochter; voor alle  have in deze wereld bezaten zy eene koe. - In het ander huisje woonde insgelyks  eene weduwe, met haren stokouden vader ",de,veldsoort,original_meaning,literal,concrete,19,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1800-1900/1800-1900/Fictional prose/Conscience.txt,loteling,1851,Conscience,fiction,no_rhyme,Brabant,BE,DVO,written,Fictional prose,87,19,42,41,1.939519253,1.62324929,1.612783857,NA,0,0,0.166666667,0.710526316,0.166666667,0,meest_frequent
heide,Amsterdam,57,"  te moeten zijn. Uit haar verstarden droomtoestand gejaagd te worden  en te moeten handelen. En in die verlossing was zij plotseling scherp helder van  geest en bij de pinken; dacht en regelde snel, doeltreffend samen met Annette, pakte  in een jacht, ordende, sloot. Het zou haar een wellust geweest zijn vloeren te  schrobben, alles wat haar afgekwelden geest belette te denken in een diepe  lichamelijke vermoeienis.   In den avond reden zij heen. Door een veranderd landschap. Huizen zagen zij  verlaten, die zij den ganschen zomer gekend hadden fleurig, bevolkt - tuinen met de  sporen van overhaast opbreken. En aan de boomen de roode plakkaten dat de  bevolking niet ongerust behoefde te zijn over het schieten op de Larensche ",hei,"... Dat  Amsterdam slechts via Utrecht bereikbaar was, daar de weg door Naarden na twaalf  uur 's middags niet gebruikt mocht worden....   Hoe wonderlijk veilig en kalm, en hoe weldadig leek hun toen het   Ina Boudier-Bakker, De klop op de deur     717    huis op de Keizersgracht, in hun verbijsterden geest nog het beeld van het roezig,  pas verlaten Mon D\xE9sir: de kamers overhoop, de meubels gedekt met stoflakens de  laantjes waar oom Pieter en tante Sophie rustig hadden geloopen met het leeuwtje,  thans aan een vreemd tumult prijsgegeven. Soldaten die af en aan draafden, den  kortsten weg namen van de hei naar den straatweg. Achter het huis stond een  schildwacht die kortaf den toegang weigerde naar ",de_apocope,veldsoort,original_meaning,literal,concrete,20,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1900-2000/1900-2000/Fictional prose/Boudier-Bakker 1931.txt,klop_op_de_deur,1931,Boudier-Bakker,fiction,no_rhyme,Holland,NL,DVO,written,Fictional prose,87,20,38,36,1.939519253,1.579783597,1.556302501,NA,0,0,0.166666667,0.710526316,0.710526316,0.166666667,meest_frequent
heide,Middelburg,468," . Hij zal voortaan twee morgens in de week op het bureau van den  rentmeester werken.   Een kiesche manier om Wolfram een kleine toelage te bezorgen, eene toelage die  hij hoog noodig heeft, want zijn vader heeft hem nog geen penning gezonden.   Wolfram heeft het ook zoo opgevat.   \x91Margreet,\x92 zeide hij, \x91gij hebt mij niet te veel van den Vrijheer verteld. Al had ik  niets anders van hem ondervonden, ik zou hem hoogschatten en vereeren.\x92    En toegevende aan zijne ontroering en dankbaarheid, vertelde hij voor het eerst  van zijn verleden.   \x91Hoe geheel anders is mijn leven hier dan op Wisburg! Alles is anders geworden  in en om mij. D\xE1ar troostelooze, eindelooze ",hei,", waar wij, kinderen, opgroeiden als  de schapen en koeien, die wij er hoedden, in omgang met menschen, die het weinig  in beschaving van   Marie Boddaert, Sturmfels     69    Vader en Moeder wonnen, ruwe woorden, harde behandeling, slechte voeding, slechte  kleeding en - slechter leiding. Behalve Ds. Hatzfeld en de Heer Kern, schout en  zaakwaarnemer van Vrouwe Aurora, waren het meerendeels lieden van \xE9en slag,  begeerig en afgunstig, afgericht van hun jeugd af om degenen, die boven hen gesteld  waren, zooveel mogelijk te bedriegen en naar den mond te praten. Wisburg bestaat  uit een dubbele rij aaneengeschakelde, vuilgrijze, lage huizen en schuren, en een  twintigtal verstrooide hutten op de hei en den schralen bouwgrond. Op die hei, aan  den boschrand, ",de_apocope,veldsoort,original_meaning,literal,concrete,19,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1800-1900/1800-1900/Fictional prose/Boddaert.txt,sturmfels,1889,Boddaert,fiction,no_rhyme,Vlaanderen,NL,DVO,written,Fictional prose,87,19,42,41,1.939519253,1.62324929,1.612783857,NA,0,0,0.166666667,0.710526316,0.166666667,0,meest_frequent
